# uncertainty score
2.734124113510169596e-01
2.566661421539669363e-01
2.441298728461903655e-01
2.294812930315150712e-01
2.153943836057811978e-01
2.015902657917113816e-01
1.879444339848932721e-01
1.704526699236382226e-01
1.560954378364492745e-01
1.455863988391809527e-01
1.323026762045932392e-01
1.214065358694055019e-01
1.148848697568024130e-01
1.122703636228551544e-01
1.040521533915991781e-01
9.580943795345017722e-02
9.113898521959164223e-02
9.081150377635234527e-02
8.429180436755484562e-02
7.834383122532131982e-02
7.243834003148617862e-02
6.703469520486692035e-02
6.483602825469143849e-02
5.902584106751973536e-02
5.306389135392549500e-02
4.671868489804362201e-02
4.097902372133854082e-02
3.592730903276361576e-02
3.197872829969101299e-02
2.572177798188136563e-02
