# uncertainty score (B=70)
1.168709746500423974e-01
1.139468816988948585e-01
1.109338593597100076e-01
1.066333642637564416e-01
1.034350022273830827e-01
9.892911099889217796e-02
9.595287014137465764e-02
9.304307197909353344e-02
8.855286488827851521e-02
8.521116562988492737e-02
8.269068943420083972e-02
8.013571609625180781e-02
7.525590927074977954e-02
7.255512500398546283e-02
6.984065091561392213e-02
6.828816008645062496e-02
6.661541020042428818e-02
6.362221494370452757e-02
6.216132738825974613e-02
5.919190563119079013e-02
5.654880452279606451e-02
5.387660022163585222e-02
5.122817324638452574e-02
4.747274098255798574e-02
4.534834797879044171e-02
4.263575833576409985e-02
4.010653034109098319e-02
3.839510288830551288e-02
3.604381827367857116e-02
3.394601993367037801e-02
3.190595930956392073e-02
2.954910699247650929e-02
2.866637672573613474e-02
2.697275045540497782e-02
2.601677708268804873e-02
2.398590440153456835e-02
2.241213478588711949e-02
2.050841982013350273e-02
1.888634831262489544e-02
1.762824682583232286e-02
1.625056482374642036e-02
1.427507043419622840e-02
1.332394916250055281e-02
1.169373686422371487e-02
1.046167659322429049e-02
9.580621283253390463e-03
9.015306818609677281e-03
8.391198525402205136e-03
7.895093313608905067e-03
7.450009429928582810e-03
7.048307885663699680e-03
6.683969827346000411e-03
6.288492810729577782e-03
5.738299702266839823e-03
5.312520932981961048e-03
4.819459427790198126e-03
4.366358659386296304e-03
3.987768203179630280e-03
3.626599980046526887e-03
3.288742091997534471e-03
3.017876171288547214e-03
2.798581298120582546e-03
2.636088443542893359e-03
2.457376538242582713e-03
2.214669282924783267e-03
2.069134490682541291e-03
1.836154929753023050e-03
1.608946113878774020e-03
1.493271084058639397e-03
1.268078451102630684e-03
